D,120,2022-05-25,18:05:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.7,,0.6,12.9
D,120,2022-05-25,18:06:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.6,,0.6,12.9
D,120,2022-05-25,18:07:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.7,,0.6,12.8
D,120,2022-05-25,18:08:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.7,,0.6,12.9
D,120,2022-05-25,18:09:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.4,,0.6,12.8
D,120,2022-05-25,18:10:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.7,,0.6,12.8
D,120,2022-05-25,18:11:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.8,,0.6,13.0
D,120,2022-05-25,18:12:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.5,,0.6,12.9
D,120,2022-05-25,18:13:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.5,,0.6,12.9
D,120,2022-05-25,18:14:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.3,,0.6,12.9
D,120,2022-05-25,18:15:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.4,,0.6,12.8
D,120,2022-05-25,18:16:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.1,,0.6,12.9
D,120,2022-05-25,18:17:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.2,,0.6,12.9
D,120,2022-05-25,18:18:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.3,,0.6,12.8
D,120,2022-05-25,18:19:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.6,,0.6,12.8
D,120,2022-05-25,18:20:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.3,,0.6,12.9
D,120,2022-05-25,18:21:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.2,,0.6,12.8
D,120,2022-05-25,18:22:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.7,,0.6,12.8
D,120,2022-05-25,18:23:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.5,,0.6,12.7
D,120,2022-05-25,18:24:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.3,,0.6,12.8
D,120,2022-05-25,18:25:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.6,,0.6,12.7
D,120,2022-05-25,18:26:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.6,,0.6,12.7
D,120,2022-05-25,18:27:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.4,,0.6,12.8
D,120,2022-05-25,18:28:00,台北標準時間,-57.5,-43.0,-50.3,92.0,83.7,,0.6,12.8
D,120,2022-05-25,18:29:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.8,,0.6,12.8
D,120,2022-05-25,18:30:00,台北標準時間,-57.5,-42.9,-50.2,92.0,83.7,,0.6,12.8
D,120,2022-05-25,18:31:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.8,,0.6,12.8
D,120,2022-05-25,18:32:00,台北標準時間,-57.5,-42.9,-50.2,92.0,83.6,,0.6,12.9
D,120,2022-05-25,18:33:00,台北標準時間,-57.5,-43.0,-50.3,92.0,83.8,,0.6,12.8
D,120,2022-05-25,18:34:00,台北標準時間,-57.6,-43.1,-50.3,92.0,83.8,,0.6,12.8
D,120,2022-05-25,18:35:00,台北標準時間,-57.3,-42.9,-50.1,92.0,84.5,,0.6,12.8
D,120,2022-05-25,18:36:00,台北標準時間,-57.4,-43.0,-50.2,92.0,84.5,,0.6,12.9
D,120,2022-05-25,18:37:00,台北標準時間,-57.4,-43.0,-50.2,92.0,84.2,,0.6,12.8
D,120,2022-05-25,18:38:00,台北標準時間,-57.3,-43.0,-50.1,92.0,84.4,,0.6,12.8
D,120,2022-05-25,18:39:00,台北標準時間,-57.3,-43.0,-50.2,92.0,84.4,,0.6,12.9
D,120,2022-05-25,18:40:00,台北標準時間,-57.4,-43.0,-50.2,92.0,84.3,,0.6,12.8
D,120,2022-05-25,18:41:00,台北標準時間,-57.5,-43.0,-50.3,92.0,84.6,,0.6,13.2
D,120,2022-05-25,18:42:00,台北標準時間,-57.3,-42.9,-50.1,92.0,84.6,,0.6,13.0
D,120,2022-05-25,18:43:00,台北標準時間,-57.4,-43.0,-50.2,92.0,84.2,,0.6,12.9
D,120,2022-05-25,18:44:00,台北標準時間,-57.4,-43.0,-50.2,92.0,84.4,,0.6,12.9
D,120,2022-05-25,18:45:00,台北標準時間,-57.4,-43.0,-50.2,92.0,84.3,,0.6,13.0
D,120,2022-05-25,18:46:00,台北標準時間,-57.4,-43.0,-50.2,92.0,84.4,,0.6,12.8
D,120,2022-05-25,18:47:00,台北標準時間,-57.4,-42.9,-50.2,92.0,84.5,,0.6,12.8
D,120,2022-05-25,18:48:00,台北標準時間,-57.4,-43.0,-50.2,92.0,84.6,,0.6,13.2
D,120,2022-05-25,18:49:00,台北標準時間,-57.4,-43.0,-50.2,92.0,84.4,,0.6,12.9
D,120,2022-05-25,18:50:00,台北標準時間,-57.5,-43.0,-50.2,92.0,84.4,,0.6,12.9
D,120,2022-05-25,18:51:00,台北標準時間,-57.5,-43.0,-50.2,92.0,84.2,,0.6,12.8
D,120,2022-05-25,18:52:00,台北標準時間,-57.5,-43.0,-50.2,92.0,84.0,,0.6,12.9
D,120,2022-05-25,18:53:00,台北標準時間,-57.5,-43.0,-50.3,92.0,84.1,,0.6,12.9
D,120,2022-05-25,18:54:00,台北標準時間,-57.5,-43.0,-50.3,92.0,84.0,,0.6,13.0
D,120,2022-05-25,18:55:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.8,,0.6,12.8
D,120,2022-05-25,18:56:00,台北標準時間,-57.6,-43.1,-50.3,92.0,84.0,,0.6,12.9
D,120,2022-05-25,18:57:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.9,,0.6,12.8
D,120,2022-05-25,18:58:00,台北標準時間,-57.5,-43.0,-50.2,92.0,84.3,,0.6,12.8
D,120,2022-05-25,18:59:00,台北標準時間,-57.6,-43.1,-50.3,92.0,83.9,,0.6,12.8
D,120,2022-05-25,19:00:00,台北標準時間,-57.6,-43.1,-50.3,92.0,83.8,,0.6,12.9
D,120,2022-05-25,19:01:00,台北標準時間,-57.5,-43.0,-50.2,92.0,84.0,,0.6,12.8
D,120,2022-05-25,19:02:00,台北標準時間,-57.5,-43.1,-50.3,92.0,83.9,,0.6,12.8
D,120,2022-05-25,19:03:00,台北標準時間,-57.6,-43.1,-50.4,92.0,83.7,,0.6,12.9
D,120,2022-05-25,19:04:00,台北標準時間,-57.5,-43.0,-50.3,92.0,84.0,,0.6,12.9
D,120,2022-05-25,19:05:00,台北標準時間,-57.5,-43.0,-50.2,92.0,84.1,,0.6,12.9
D,120,2022-05-25,19:06:00,台北標準時間,-57.4,-42.9,-50.2,92.0,83.9,,0.6,12.8
D,120,2022-05-25,19:07:00,台北標準時間,-57.5,-43.0,-50.3,92.0,83.9,,0.6,12.9
D,120,2022-05-25,19:08:00,台北標準時間,-57.5,-43.0,-50.2,92.0,83.9,,0.6,13.1
D,120,2022-05-25,19:09:00,台北標準時間,-57.4,-43.0,-50.2,92.0,83.8,,0.6,12.9
D,120,2022-05-25,19:10:00,台北標準時間,-57.4,-42.9,-50.2,92.0,83.9,,0.6,12.8
D,120,2022-05-25,19:11:00,台北標準時間,-57.5,-43.0,-50.3,92.0,83.9,,0.6,12.7
D,120,2022-05-25,19:12:00,台北標準時間,-57.5,-43.0,-50.3,92.0,84.1,,0.6,12.9
D,120,2022-05-25,19:13:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.8,,0.6,13.1
D,120,2022-05-25,19:14:00,台北標準時間,-57.5,-43.0,-50.2,92.0,84.6,,0.6,12.9
D,120,2022-05-25,19:15:00,台北標準時間,-57.5,-43.0,-50.3,92.0,84.4,,0.6,12.9
D,120,2022-05-25,19:16:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.5,,0.6,12.9
D,120,2022-05-25,19:17:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.0,,0.6,13.0
D,120,2022-05-25,19:18:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.0,,0.6,12.9
D,120,2022-05-25,19:19:00,台北標準時間,-57.5,-43.0,-50.3,92.0,84.1,,0.6,13.0
D,120,2022-05-25,19:20:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.8,,0.6,13.2
D,120,2022-05-25,19:21:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.8,,0.6,12.8
D,120,2022-05-25,19:22:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.8,,0.6,12.9
D,120,2022-05-25,19:23:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.8,,0.6,12.9
D,120,2022-05-25,19:24:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.8,,0.6,12.8
D,120,2022-05-25,19:25:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.4,,0.6,12.9
D,120,2022-05-25,19:26:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.7,,0.6,12.9
D,120,2022-05-25,19:27:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.6,,0.6,12.9
D,120,2022-05-25,19:28:00,台北標準時間,-57.8,-43.1,-50.5,92.0,83.5,,0.6,12.8
D,120,2022-05-25,19:29:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.4,,0.6,12.9
D,120,2022-05-25,19:30:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.3,,0.6,13.0
D,120,2022-05-25,19:31:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.3,,0.6,12.8
D,120,2022-05-25,19:32:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.3,,0.6,12.8
D,120,2022-05-25,19:33:00,台北標準時間,-57.8,-43.1,-50.5,92.0,83.2,,0.6,12.8
D,120,2022-05-25,19:34:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.7,,0.6,12.8
D,120,2022-05-25,19:35:00,台北標準時間,-57.7,-43.1,-50.4,92.0,84.1,,0.6,12.9
D,120,2022-05-25,19:36:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.2,,0.6,12.8
D,120,2022-05-25,19:37:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.9,,0.6,12.9
D,120,2022-05-25,19:38:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.2,,0.6,13.1
D,120,2022-05-25,19:39:00,台北標準時間,-57.7,-43.0,-50.3,92.0,84.0,,0.6,13.2
D,120,2022-05-25,19:40:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.3,,0.6,12.9
D,120,2022-05-25,19:41:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.0,,0.6,13.0
D,120,2022-05-25,19:42:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.0,,0.6,13.2
D,120,2022-05-25,19:43:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.0,,0.6,12.6
D,120,2022-05-25,19:44:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.7,,0.6,12.9
D,120,2022-05-25,19:45:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.2,,0.6,12.9
D,120,2022-05-25,19:46:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.8,,0.6,12.9
D,120,2022-05-25,19:47:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.8,,0.6,12.8
D,120,2022-05-25,19:48:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.9,,0.6,12.9
D,120,2022-05-25,19:49:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.8,,0.6,12.8
D,120,2022-05-25,19:50:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.0,,0.6,13.0
D,120,2022-05-25,19:51:00,台北標準時間,-57.6,-43.0,-50.3,92.0,83.8,,0.6,13.0
D,120,2022-05-25,19:52:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.9,,0.6,13.0
D,120,2022-05-25,19:53:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.2,,0.6,13.1
D,120,2022-05-25,19:54:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.1,,0.6,12.8
D,120,2022-05-25,19:55:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.3,,0.6,13.1
D,120,2022-05-25,19:56:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.9,,0.6,12.8
D,120,2022-05-25,19:57:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.4,,0.6,13.0
D,120,2022-05-25,19:58:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.9,,0.6,12.9
D,120,2022-05-25,19:59:00,台北標準時間,-57.7,-43.0,-50.3,92.0,84.5,,0.6,13.0
D,120,2022-05-25,20:00:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.7,,0.6,13.0
D,120,2022-05-25,20:01:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.6,,0.6,12.8
D,120,2022-05-25,20:02:00,台北標準時間,-57.5,-43.0,-50.2,92.0,85.2,,0.6,12.9
D,120,2022-05-25,20:03:00,台北標準時間,-57.6,-43.0,-50.3,92.0,85.2,,0.6,12.9
D,120,2022-05-25,20:04:00,台北標準時間,-57.6,-42.9,-50.3,92.0,84.4,,0.6,12.9
D,120,2022-05-25,20:05:00,台北標準時間,-57.6,-43.0,-50.3,92.0,84.6,,0.6,12.8
D,120,2022-05-25,20:06:00,台北標準時間,-57.6,-43.1,-50.4,92.0,84.1,,0.6,13.1
D,120,2022-05-25,20:07:00,台北標準時間,-57.6,-43.1,-50.3,92.0,83.8,,0.6,12.9
D,120,2022-05-25,20:08:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.7,,0.6,12.9
D,120,2022-05-25,20:09:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.5,,0.6,12.9
D,120,2022-05-25,20:10:00,台北標準時間,-57.8,-43.1,-50.5,92.0,83.3,,0.6,12.9
D,120,2022-05-25,20:11:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.5,,0.6,13.0
D,120,2022-05-25,20:12:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.3,,0.6,12.8
D,120,2022-05-25,20:13:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.5,,0.6,12.9
D,120,2022-05-25,20:14:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.4,,0.6,12.7
D,120,2022-05-25,20:15:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.7,,0.6,12.8
D,120,2022-05-25,20:16:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.1,,0.6,13.0
D,120,2022-05-25,20:17:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.4,,0.6,13.0
D,120,2022-05-25,20:18:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.3,,0.6,12.9
D,120,2022-05-25,20:19:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.3,,0.6,12.8
D,120,2022-05-25,20:20:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.1,,0.6,12.8
D,120,2022-05-25,20:21:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.0,,0.6,12.8
D,120,2022-05-25,20:22:00,台北標準時間,-57.8,-43.1,-50.5,92.0,83.4,,0.6,12.8
D,120,2022-05-25,20:23:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.3,,0.6,12.9
D,120,2022-05-25,20:24:00,台北標準時間,-57.8,-43.1,-50.5,92.0,83.1,,0.6,13.1
D,120,2022-05-25,20:25:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.2,,0.6,13.1
D,120,2022-05-25,20:26:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.8,,0.6,13.2
D,120,2022-05-25,20:27:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.7,,0.6,13.2
D,120,2022-05-25,20:28:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.7,,0.6,12.9
D,120,2022-05-25,20:29:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.5,,0.6,12.9
D,120,2022-05-25,20:30:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.8,,0.6,13.0
D,120,2022-05-25,20:31:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.7,,0.6,12.9
D,120,2022-05-25,20:32:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.7,,0.6,13.3
D,120,2022-05-25,20:33:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.3,,0.6,13.1
D,120,2022-05-25,20:34:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.5,,0.6,13.1
D,120,2022-05-25,20:35:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.2,,0.6,13.1
D,120,2022-05-25,20:36:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.4,,0.6,13.1
D,120,2022-05-25,20:37:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.1,,0.6,13.0
D,120,2022-05-25,20:38:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.1,,0.6,12.9
D,120,2022-05-25,20:39:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.3,,0.6,13.0
D,120,2022-05-25,20:40:00,台北標準時間,-57.7,-43.1,-50.4,92.0,83.5,,0.6,13.0
D,120,2022-05-25,20:41:00,台北標準時間,-57.8,-43.1,-50.4,92.0,83.2,,0.6,12.8
D,120,2022-05-25,20:42:00,台北標準時間,-57.7,-43.0,-50.3,92.0,83.6,,0.6,12.9
D,120,2022-05-25,20:43:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.6,,0.6,12.9
D,120,2022-05-25,20:44:00,台北標準時間,-57.8,-43.1,-50.5,92.0,83.1,,0.6,13.0
D,120,2022-05-25,20:45:00,台北標準時間,-57.9,-43.1,-50.5,92.0,83.0,,0.6,12.9
D,120,2022-05-25,20:46:00,台北標準時間,-57.9,-43.1,-50.5,92.0,83.3,,0.6,12.9
D,120,2022-05-25,20:47:00,台北標準時間,-57.9,-43.1,-50.5,92.0,83.0,,0.6,12.9
D,120,2022-05-25,20:48:00,台北標準時間,-57.9,-43.1,-50.5,92.0,83.1,,0.6,13.0
D,120,2022-05-25,20:49:00,台北標準時間,-57.9,-43.0,-50.5,92.0,83.1,,0.6,12.9
D,120,2022-05-25,20:50:00,台北標準時間,-57.7,-43.0,-50.4,92.0,83.7,,0.6,13.1
D,120,2022-05-25,20:51:00,台北標準時間,-57.9,-43.1,-50.5,92.0,83.1,,0.6,13.0
D,120,2022-05-25,20:52:00,台北標準時間,-57.8,-43.0,-50.4,92.0,83.1,,0.6,12.7
D,120,2022-05-25,20:53:00,台北標準時間,-57.9,-43.1,-50.5,92.0,83.2,,0.6,12.8
D,120,2022-05-25,20:54:00,台北標準時間,-57.9,-43.1,-50.5,92.0,82.8,,0.6,12.9
D,120,2022-05-25,20:55:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.6,,0.6,12.8
D,120,2022-05-25,20:56:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.9,,0.6,12.9
D,120,2022-05-25,20:57:00,台北標準時間,-58.0,-43.1,-50.6,92.0,82.8,,0.6,12.8
D,120,2022-05-25,20:58:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.8,,0.6,13.0
D,120,2022-05-25,20:59:00,台北標準時間,-57.9,-43.1,-50.5,92.0,82.9,,0.6,12.9
D,120,2022-05-25,21:00:00,台北標準時間,-58.0,-43.1,-50.5,92.0,82.7,,0.6,12.9
D,120,2022-05-25,21:01:00,台北標準時間,-58.0,-43.1,-50.5,92.0,82.7,,0.6,13.0
D,120,2022-05-25,21:02:00,台北標準時間,-58.0,-43.1,-50.6,92.0,82.5,,0.6,13.0
D,120,2022-05-25,21:03:00,台北標準時間,-58.0,-43.1,-50.6,92.0,82.6,,0.6,13.2
D,120,2022-05-25,21:04:00,台北標準時間,-58.0,-43.1,-50.6,92.0,82.3,,0.6,13.1
D,120,2022-05-25,21:05:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.6,,0.6,12.9
D,120,2022-05-25,21:06:00,台北標準時間,-58.0,-43.1,-50.5,92.0,82.8,,0.6,13.0
D,120,2022-05-25,21:07:00,台北標準時間,-57.9,-43.1,-50.5,92.0,83.0,,0.6,12.9
D,120,2022-05-25,21:08:00,台北標準時間,-58.0,-43.1,-50.6,92.0,82.4,,0.6,12.9
D,120,2022-05-25,21:09:00,台北標準時間,-58.0,-43.1,-50.6,92.0,82.4,,0.6,12.9
D,120,2022-05-25,21:10:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.7,,0.6,13.0
D,120,2022-05-25,21:11:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.4,,0.6,12.9
D,120,2022-05-25,21:12:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.3,,0.6,12.8
D,120,2022-05-25,21:13:00,台北標準時間,-58.1,-43.2,-50.6,92.0,82.8,,0.6,12.8
D,120,2022-05-25,21:14:00,台北標準時間,-58.0,-43.1,-50.5,92.0,82.5,,0.6,12.8
D,120,2022-05-25,21:15:00,台北標準時間,-58.0,-43.1,-50.6,92.0,83.0,,0.6,13.1
D,120,2022-05-25,21:16:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.0,,0.6,12.9
D,120,2022-05-25,21:17:00,台北標準時間,-58.1,-43.2,-50.6,92.0,83.1,,0.6,12.8
D,120,2022-05-25,21:18:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.0,,0.6,12.8
D,120,2022-05-25,21:19:00,台北標準時間,-58.0,-43.1,-50.6,92.0,83.3,,0.6,12.8
D,120,2022-05-25,21:20:00,台北標準時間,-58.0,-43.1,-50.6,92.0,83.1,,0.6,12.8
D,120,2022-05-25,21:21:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.3,,0.6,12.8
D,120,2022-05-25,21:22:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.8,,0.6,12.7
D,120,2022-05-25,21:23:00,台北標準時間,-58.1,-43.2,-50.7,92.0,83.0,,0.6,12.9
D,120,2022-05-25,21:24:00,台北標準時間,-58.0,-43.1,-50.6,92.0,83.0,,0.6,12.8
D,120,2022-05-25,21:25:00,台北標準時間,-58.0,-43.1,-50.6,92.0,83.0,,0.6,12.9
D,120,2022-05-25,21:26:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.0,,0.6,12.9
D,120,2022-05-25,21:27:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.1,,0.6,12.9
D,120,2022-05-25,21:28:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.0,,0.6,13.1
D,120,2022-05-25,21:29:00,台北標準時間,-58.0,-43.1,-50.6,92.0,83.4,,0.6,12.9
D,120,2022-05-25,21:30:00,台北標準時間,-58.1,-43.2,-50.7,92.0,83.4,,0.6,12.8
D,120,2022-05-25,21:31:00,台北標準時間,-58.1,-43.2,-50.6,92.0,83.1,,0.6,12.7
D,120,2022-05-25,21:32:00,台北標準時間,-58.1,-43.2,-50.6,92.0,82.8,,0.6,12.9
D,120,2022-05-25,21:33:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.0,,0.6,12.8
D,120,2022-05-25,21:34:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.3,,0.6,12.9
D,120,2022-05-25,21:35:00,台北標準時間,-58.0,-43.1,-50.6,92.0,83.0,,0.6,12.9
D,120,2022-05-25,21:36:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.1,,0.6,12.9
D,120,2022-05-25,21:37:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.1,,0.6,12.7
D,120,2022-05-25,21:38:00,台北標準時間,-57.9,-43.1,-50.5,92.0,83.1,,0.6,12.9
D,120,2022-05-25,21:39:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.0,,0.6,12.9
D,120,2022-05-25,21:40:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.9,,0.6,12.9
D,120,2022-05-25,21:41:00,台北標準時間,-58.1,-43.2,-50.6,92.0,82.8,,0.6,12.6
D,120,2022-05-25,21:42:00,台北標準時間,-57.9,-43.1,-50.5,92.0,83.0,,0.6,12.7
D,120,2022-05-25,21:43:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.9,,0.6,12.9
D,120,2022-05-25,21:44:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.7,,0.6,12.9
D,120,2022-05-25,21:45:00,台北標準時間,-57.9,-43.1,-50.5,92.0,82.9,,0.6,12.8
D,120,2022-05-25,21:46:00,台北標準時間,-58.0,-43.1,-50.5,92.0,82.9,,0.6,12.9
D,120,2022-05-25,21:47:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.7,,0.6,12.9
D,120,2022-05-25,21:48:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.7,,0.6,13.0
D,120,2022-05-25,21:49:00,台北標準時間,-58.0,-43.1,-50.6,92.0,83.0,,0.6,12.8
D,120,2022-05-25,21:50:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.9,,0.6,12.7
D,120,2022-05-25,21:51:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.0,,0.6,12.9
D,120,2022-05-25,21:52:00,台北標準時間,-58.1,-43.2,-50.6,92.0,82.7,,0.6,13.3
D,120,2022-05-25,21:53:00,台北標準時間,-58.1,-43.2,-50.6,92.0,82.8,,0.6,12.7
D,120,2022-05-25,21:54:00,台北標準時間,-58.0,-43.2,-50.6,92.0,82.9,,0.6,13.3
D,120,2022-05-25,21:55:00,台北標準時間,-58.0,-43.1,-50.6,92.0,82.7,,0.6,12.8
D,120,2022-05-25,21:56:00,台北標準時間,-58.0,-43.2,-50.6,92.0,83.0,,0.6,12.8
D,120,2022-05-25,21:57:00,台北標準時間,-58.0,-43.1,-50.6,92.0,82.9,,0.6,12.9
D,120,2022-05-25,21:58:00,台北標準時間,-58.1,-43.2,-50.6,92.0,83.0,,0.6,13.2
D,120,2022-05-25,21:59:00,台北標準時間,-58.1,-43.2,-50.6,92.0,82.9,,0.6,13.1
D,120,2022-05-25,22:00:00,台北標準時間,-58.1,-43.2,-50.7,92.0,82.5,,0.6,12.8
D,120,2022-05-25,22:01:00,台北標準時間,-58.2,-43.2,-50.7,92.0,82.4,,0.6,12.9
D,120,2022-05-25,22:02:00,台北標準時間,-58.1,-43.1,-50.6,92.0,82.4,,0.6,12.6
D,120,2022-05-25,22:03:00,台北標準時間,-58.1,-43.2,-50.7,92.0,82.3,,0.6,12.9
D,120,2022-05-25,22:04:00,台北標準時間,-58.2,-43.2,-50.7,92.0,82.3,,0.6,12.9
D,120,2022-05-25,22:05:00,台北標準時間,-58.1,-43.2,-50.7,92.0,82.3,,0.6,12.9
D,120,2022-05-25,22:06:00,台北標準時間,-58.2,-43.2,-50.7,92.0,82.3,,0.6,12.8
D,120,2022-05-25,22:07:00,台北標準時間,-58.3,-43.3,-50.8,92.0,82.1,,0.6,12.9
D,120,2022-05-25,22:08:00,台北標準時間,-58.1,-43.2,-50.6,92.0,82.5,,0.6,12.9
D,120,2022-05-25,22:09:00,台北標準時間,-58.2,-43.2,-50.7,92.0,82.4,,0.6,12.9
D,120,2022-05-25,22:10:00,台北標準時間,-58.2,-43.2,-50.7,92.0,82.3,,0.6,12.8
D,120,2022-05-25,22:11:00,台北標準時間,-58.3,-43.2,-50.7,92.0,82.3,,0.6,12.8
D,120,2022-05-25,22:12:00,台北標準時間,-58.2,-43.2,-50.7,92.0,82.3,,0.6,12.7
D,120,2022-05-25,22:13:00,台北標準時間,-58.3,-43.2,-50.8,92.0,82.1,,0.6,12.8
D,120,2022-05-25,22:14:00,台北標準時間,-58.3,-43.2,-50.8,92.0,82.3,,0.6,12.8
